[2025-12-15T10:34:36.418+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-15T10:34:55.245+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704215.json to /tmp/minio_data/1765704215.json
[2025-12-15T10:34:55.408+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704339.json to /tmp/minio_data/1765704339.json
[2025-12-15T10:34:55.565+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704464.json to /tmp/minio_data/1765704464.json
[2025-12-15T10:34:55.714+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704588.json to /tmp/minio_data/1765704588.json
[2025-12-15T10:34:55.795+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704712.json to /tmp/minio_data/1765704712.json
[2025-12-15T10:34:55.886+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704837.json to /tmp/minio_data/1765704837.json
[2025-12-15T10:34:55.977+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704961.json to /tmp/minio_data/1765704961.json
[2025-12-15T10:34:56.161+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705086.json to /tmp/minio_data/1765705086.json
[2025-12-15T10:34:56.259+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705210.json to /tmp/minio_data/1765705210.json
[2025-12-15T10:34:56.411+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705335.json to /tmp/minio_data/1765705335.json
[2025-12-15T10:34:56.496+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705459.json to /tmp/minio_data/1765705459.json
[2025-12-15T10:34:56.574+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705591.json to /tmp/minio_data/1765705591.json
[2025-12-15T10:34:56.659+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705724.json to /tmp/minio_data/1765705724.json
[2025-12-15T10:34:56.764+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705856.json to /tmp/minio_data/1765705856.json
[2025-12-15T10:34:56.834+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706004.json to /tmp/minio_data/1765706004.json
[2025-12-15T10:34:57.006+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706174.json to /tmp/minio_data/1765706174.json
[2025-12-15T10:34:57.152+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706317.json to /tmp/minio_data/1765706317.json
[2025-12-15T10:34:57.380+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706443.json to /tmp/minio_data/1765706443.json
[2025-12-15T10:34:57.652+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706568.json to /tmp/minio_data/1765706568.json
[2025-12-15T10:34:57.987+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706694.json to /tmp/minio_data/1765706694.json
[2025-12-15T10:34:58.102+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706820.json to /tmp/minio_data/1765706820.json
[2025-12-15T10:34:58.281+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765699206.json to /tmp/minio_data/1765699206.json
[2025-12-15T10:34:58.570+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765700358.json to /tmp/minio_data/1765700358.json
[2025-12-15T10:34:58.749+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765700483.json to /tmp/minio_data/1765700483.json
[2025-12-15T10:34:58.954+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765700609.json to /tmp/minio_data/1765700609.json
[2025-12-15T10:34:59.315+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765700734.json to /tmp/minio_data/1765700734.json
[2025-12-15T10:34:59.597+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765700858.json to /tmp/minio_data/1765700858.json
[2025-12-15T10:35:00.138+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765700983.json to /tmp/minio_data/1765700983.json
[2025-12-15T10:35:00.250+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701108.json to /tmp/minio_data/1765701108.json
[2025-12-15T10:35:00.513+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701234.json to /tmp/minio_data/1765701234.json
[2025-12-15T10:35:00.722+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701359.json to /tmp/minio_data/1765701359.json
[2025-12-15T10:35:00.876+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701483.json to /tmp/minio_data/1765701483.json
[2025-12-15T10:35:00.965+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701607.json to /tmp/minio_data/1765701607.json
[2025-12-15T10:35:01.114+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701748.json to /tmp/minio_data/1765701748.json
[2025-12-15T10:35:01.293+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701874.json to /tmp/minio_data/1765701874.json
[2025-12-15T10:35:01.613+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701999.json to /tmp/minio_data/1765701999.json
[2025-12-15T10:35:02.276+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765702125.json to /tmp/minio_data/1765702125.json
[2025-12-15T10:35:02.624+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765702252.json to /tmp/minio_data/1765702252.json
[2025-12-15T10:35:02.787+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765702378.json to /tmp/minio_data/1765702378.json
[2025-12-15T10:35:03.002+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765702503.json to /tmp/minio_data/1765702503.json
[2025-12-15T10:35:03.291+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765702628.json to /tmp/minio_data/1765702628.json
[2025-12-15T10:35:03.419+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765702754.json to /tmp/minio_data/1765702754.json
[2025-12-15T10:35:03.557+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765702880.json to /tmp/minio_data/1765702880.json
[2025-12-15T10:35:03.678+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765703006.json to /tmp/minio_data/1765703006.json
[2025-12-15T10:35:03.928+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765703131.json to /tmp/minio_data/1765703131.json
[2025-12-15T10:35:04.093+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765703256.json to /tmp/minio_data/1765703256.json
[2025-12-15T10:35:04.187+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765703381.json to /tmp/minio_data/1765703381.json
[2025-12-15T10:35:04.296+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765703507.json to /tmp/minio_data/1765703507.json
[2025-12-15T10:35:04.478+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765703631.json to /tmp/minio_data/1765703631.json
[2025-12-15T10:35:04.663+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765703756.json to /tmp/minio_data/1765703756.json
[2025-12-15T10:35:04.888+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765703880.json to /tmp/minio_data/1765703880.json
[2025-12-15T10:35:05.071+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765704004.json to /tmp/minio_data/1765704004.json
[2025-12-15T10:35:05.484+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765704129.json to /tmp/minio_data/1765704129.json
[2025-12-15T10:35:05.687+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765704254.json to /tmp/minio_data/1765704254.json
[2025-12-15T10:35:05.872+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765704377.json to /tmp/minio_data/1765704377.json
[2025-12-15T10:35:06.080+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765704502.json to /tmp/minio_data/1765704502.json
[2025-12-15T10:35:06.336+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765704627.json to /tmp/minio_data/1765704627.json
[2025-12-15T10:35:06.487+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765704751.json to /tmp/minio_data/1765704751.json
[2025-12-15T10:35:06.654+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765704875.json to /tmp/minio_data/1765704875.json
[2025-12-15T10:35:06.879+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765705000.json to /tmp/minio_data/1765705000.json
[2025-12-15T10:35:06.978+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765705125.json to /tmp/minio_data/1765705125.json
[2025-12-15T10:35:07.155+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765705249.json to /tmp/minio_data/1765705249.json
[2025-12-15T10:35:07.283+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765705373.json to /tmp/minio_data/1765705373.json
[2025-12-15T10:35:07.352+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765705504.json to /tmp/minio_data/1765705504.json
[2025-12-15T10:35:07.463+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765705636.json to /tmp/minio_data/1765705636.json
[2025-12-15T10:35:07.537+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765705768.json to /tmp/minio_data/1765705768.json
[2025-12-15T10:35:07.675+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765705902.json to /tmp/minio_data/1765705902.json
[2025-12-15T10:35:07.788+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765706078.json to /tmp/minio_data/1765706078.json
[2025-12-15T10:35:07.923+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765706228.json to /tmp/minio_data/1765706228.json
[2025-12-15T10:35:08.112+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765706357.json to /tmp/minio_data/1765706357.json
[2025-12-15T10:35:08.212+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765706482.json to /tmp/minio_data/1765706482.json
[2025-12-15T10:35:08.308+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765706607.json to /tmp/minio_data/1765706607.json
[2025-12-15T10:35:08.432+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765706733.json to /tmp/minio_data/1765706733.json
[2025-12-15T10:35:08.596+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765706859.json to /tmp/minio_data/1765706859.json
[2025-12-15T10:35:08.778+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765699167.json to /tmp/minio_data/1765699167.json
[2025-12-15T10:35:08.923+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765700332.json to /tmp/minio_data/1765700332.json
[2025-12-15T10:35:09.143+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765700458.json to /tmp/minio_data/1765700458.json
[2025-12-15T10:35:09.324+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765700583.json to /tmp/minio_data/1765700583.json
[2025-12-15T10:35:09.445+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765700708.json to /tmp/minio_data/1765700708.json
[2025-12-15T10:35:09.560+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765700832.json to /tmp/minio_data/1765700832.json
[2025-12-15T10:35:09.668+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765700957.json to /tmp/minio_data/1765700957.json
[2025-12-15T10:35:09.855+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765701082.json to /tmp/minio_data/1765701082.json
[2025-12-15T10:35:10.063+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765701208.json to /tmp/minio_data/1765701208.json
[2025-12-15T10:35:10.216+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765701333.json to /tmp/minio_data/1765701333.json
[2025-12-15T10:35:10.387+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765701457.json to /tmp/minio_data/1765701457.json
[2025-12-15T10:35:10.535+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765701582.json to /tmp/minio_data/1765701582.json
[2025-12-15T10:35:10.636+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765701721.json to /tmp/minio_data/1765701721.json
[2025-12-15T10:35:10.733+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765701847.json to /tmp/minio_data/1765701847.json
[2025-12-15T10:35:10.932+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765701973.json to /tmp/minio_data/1765701973.json
[2025-12-15T10:35:10.998+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765702099.json to /tmp/minio_data/1765702099.json
[2025-12-15T10:35:11.167+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765702225.json to /tmp/minio_data/1765702225.json
[2025-12-15T10:35:11.375+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765702352.json to /tmp/minio_data/1765702352.json
[2025-12-15T10:35:11.655+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765702477.json to /tmp/minio_data/1765702477.json
[2025-12-15T10:35:11.784+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765702603.json to /tmp/minio_data/1765702603.json
[2025-12-15T10:35:11.995+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765702728.json to /tmp/minio_data/1765702728.json
[2025-12-15T10:35:12.149+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765702853.json to /tmp/minio_data/1765702853.json
[2025-12-15T10:35:12.287+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765702980.json to /tmp/minio_data/1765702980.json
[2025-12-15T10:35:12.439+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765703105.json to /tmp/minio_data/1765703105.json
[2025-12-15T10:35:12.611+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765703230.json to /tmp/minio_data/1765703230.json
[2025-12-15T10:35:12.783+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765703355.json to /tmp/minio_data/1765703355.json
[2025-12-15T10:35:12.874+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765703481.json to /tmp/minio_data/1765703481.json
[2025-12-15T10:35:13.052+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765703605.json to /tmp/minio_data/1765703605.json
[2025-12-15T10:35:13.212+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765703729.json to /tmp/minio_data/1765703729.json
[2025-12-15T10:35:13.337+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765703854.json to /tmp/minio_data/1765703854.json
[2025-12-15T10:35:13.413+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765703979.json to /tmp/minio_data/1765703979.json
[2025-12-15T10:35:13.546+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765704103.json to /tmp/minio_data/1765704103.json
[2025-12-15T10:35:13.709+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765704228.json to /tmp/minio_data/1765704228.json
[2025-12-15T10:35:13.956+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765704352.json to /tmp/minio_data/1765704352.json
[2025-12-15T10:35:14.291+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765704477.json to /tmp/minio_data/1765704477.json
[2025-12-15T10:35:14.437+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765704601.json to /tmp/minio_data/1765704601.json
[2025-12-15T10:35:14.602+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765704725.json to /tmp/minio_data/1765704725.json
[2025-12-15T10:35:14.851+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765704850.json to /tmp/minio_data/1765704850.json
[2025-12-15T10:35:15.066+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765704974.json to /tmp/minio_data/1765704974.json
[2025-12-15T10:35:15.281+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765705098.json to /tmp/minio_data/1765705098.json
[2025-12-15T10:35:15.377+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765705223.json to /tmp/minio_data/1765705223.json
[2025-12-15T10:35:15.551+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765705348.json to /tmp/minio_data/1765705348.json
[2025-12-15T10:35:15.647+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765705476.json to /tmp/minio_data/1765705476.json
[2025-12-15T10:35:15.787+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765705605.json to /tmp/minio_data/1765705605.json
[2025-12-15T10:35:15.873+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765705738.json to /tmp/minio_data/1765705738.json
[2025-12-15T10:35:16.018+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765705870.json to /tmp/minio_data/1765705870.json
[2025-12-15T10:35:16.169+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765706030.json to /tmp/minio_data/1765706030.json
[2025-12-15T10:35:16.365+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765706198.json to /tmp/minio_data/1765706198.json
[2025-12-15T10:35:16.544+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765706330.json to /tmp/minio_data/1765706330.json
[2025-12-15T10:35:16.693+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765706456.json to /tmp/minio_data/1765706456.json
[2025-12-15T10:35:16.838+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765706581.json to /tmp/minio_data/1765706581.json
[2025-12-15T10:35:17.005+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765706707.json to /tmp/minio_data/1765706707.json
[2025-12-15T10:35:17.199+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765706833.json to /tmp/minio_data/1765706833.json
[2025-12-15T10:35:17.380+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765699183.json to /tmp/minio_data/1765699183.json
[2025-12-15T10:35:17.612+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765700345.json to /tmp/minio_data/1765700345.json
[2025-12-15T10:35:17.815+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765700470.json to /tmp/minio_data/1765700470.json
[2025-12-15T10:35:17.973+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765700596.json to /tmp/minio_data/1765700596.json
[2025-12-15T10:35:18.264+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765700721.json to /tmp/minio_data/1765700721.json
[2025-12-15T10:35:18.392+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765700845.json to /tmp/minio_data/1765700845.json
[2025-12-15T10:35:18.511+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765700970.json to /tmp/minio_data/1765700970.json
[2025-12-15T10:35:18.651+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765701095.json to /tmp/minio_data/1765701095.json
[2025-12-15T10:35:18.831+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765701221.json to /tmp/minio_data/1765701221.json
[2025-12-15T10:35:18.611+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765701346.json to /tmp/minio_data/1765701346.json
[2025-12-15T10:35:18.776+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765701470.json to /tmp/minio_data/1765701470.json
[2025-12-15T10:35:18.936+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765701595.json to /tmp/minio_data/1765701595.json
[2025-12-15T10:35:19.056+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765701735.json to /tmp/minio_data/1765701735.json
[2025-12-15T10:35:19.194+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765701861.json to /tmp/minio_data/1765701861.json
[2025-12-15T10:35:19.295+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765701986.json to /tmp/minio_data/1765701986.json
[2025-12-15T10:35:19.474+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765702112.json to /tmp/minio_data/1765702112.json
[2025-12-15T10:35:19.679+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765702238.json to /tmp/minio_data/1765702238.json
[2025-12-15T10:35:19.848+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765702365.json to /tmp/minio_data/1765702365.json
[2025-12-15T10:35:20.010+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765702490.json to /tmp/minio_data/1765702490.json
[2025-12-15T10:35:20.167+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765702615.json to /tmp/minio_data/1765702615.json
[2025-12-15T10:35:20.325+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765702741.json to /tmp/minio_data/1765702741.json
[2025-12-15T10:35:20.486+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765702867.json to /tmp/minio_data/1765702867.json
[2025-12-15T10:35:20.686+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765702993.json to /tmp/minio_data/1765702993.json
[2025-12-15T10:35:20.841+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765703118.json to /tmp/minio_data/1765703118.json
[2025-12-15T10:35:21.150+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765703243.json to /tmp/minio_data/1765703243.json
