[2025-12-15T09:31:20.349+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-15T09:31:20.746+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_from_minio scheduled__2025-12-15T09:20:00+00:00 [queued]>
[2025-12-15T09:31:20.833+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_from_minio scheduled__2025-12-15T09:20:00+00:00 [queued]>
[2025-12-15T09:31:20.835+0000] {taskinstance.py:2306} INFO - Starting attempt 2 of 3
[2025-12-15T09:31:20.993+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_from_minio> on 2025-12-15 09:20:00+00:00
[2025-12-15T09:31:21.128+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_from_minio', 'scheduled__2025-12-15T09:20:00+00:00', '--job-id', '27', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmp6fe_jy25']
[2025-12-15T09:31:21.172+0000] {standard_task_runner.py:91} INFO - Job 27: Subtask download_from_minio
[2025-12-15T09:31:21.177+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=995) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-12-15T09:31:21.182+0000] {standard_task_runner.py:64} INFO - Started process 1918 to run task
[2025-12-15T09:31:20.834+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_from_minio scheduled__2025-12-15T09:20:00+00:00 [running]> on host 4abec113d47e
[2025-12-15T09:31:22.607+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_from_minio' AIRFLOW_CTX_EXECUTION_DATE='2025-12-15T09:20:00+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-12-15T09:20:00+00:00'
[2025-12-15T09:31:22.650+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-12-15T09:31:24.889+0000] {logging_mixin.py:188} INFO - Found 265 files in the bucket.
[2025-12-15T09:31:24.964+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765699149.json to /tmp/minio_data/1765699149.json
[2025-12-15T09:31:25.016+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765700319.json to /tmp/minio_data/1765700319.json
[2025-12-15T09:31:25.038+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765700445.json to /tmp/minio_data/1765700445.json
[2025-12-15T09:31:25.109+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765700570.json to /tmp/minio_data/1765700570.json
[2025-12-15T09:31:25.187+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765700695.json to /tmp/minio_data/1765700695.json
[2025-12-15T09:31:25.266+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765700820.json to /tmp/minio_data/1765700820.json
[2025-12-15T09:31:25.343+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765700944.json to /tmp/minio_data/1765700944.json
[2025-12-15T09:31:25.380+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765701068.json to /tmp/minio_data/1765701068.json
[2025-12-15T09:31:25.442+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765701195.json to /tmp/minio_data/1765701195.json
[2025-12-15T09:31:25.483+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765701319.json to /tmp/minio_data/1765701319.json
[2025-12-15T09:31:25.530+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765701444.json to /tmp/minio_data/1765701444.json
[2025-12-15T09:31:25.692+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765701569.json to /tmp/minio_data/1765701569.json
[2025-12-15T09:31:25.763+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765701708.json to /tmp/minio_data/1765701708.json
[2025-12-15T09:31:25.831+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765701834.json to /tmp/minio_data/1765701834.json
[2025-12-15T09:31:25.880+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765701960.json to /tmp/minio_data/1765701960.json
[2025-12-15T09:31:25.978+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765702086.json to /tmp/minio_data/1765702086.json
[2025-12-15T09:31:26.053+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765702212.json to /tmp/minio_data/1765702212.json
[2025-12-15T09:31:26.117+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765702339.json to /tmp/minio_data/1765702339.json
[2025-12-15T09:31:26.221+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765702464.json to /tmp/minio_data/1765702464.json
[2025-12-15T09:31:26.337+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765702590.json to /tmp/minio_data/1765702590.json
[2025-12-15T09:31:26.407+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765702715.json to /tmp/minio_data/1765702715.json
[2025-12-15T09:31:26.464+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765702840.json to /tmp/minio_data/1765702840.json
[2025-12-15T09:31:26.562+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765702967.json to /tmp/minio_data/1765702967.json
[2025-12-15T09:31:26.603+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765703092.json to /tmp/minio_data/1765703092.json
[2025-12-15T09:31:26.626+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765703217.json to /tmp/minio_data/1765703217.json
[2025-12-15T09:31:26.662+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765703342.json to /tmp/minio_data/1765703342.json
[2025-12-15T09:31:26.710+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765703468.json to /tmp/minio_data/1765703468.json
[2025-12-15T09:31:26.753+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765703593.json to /tmp/minio_data/1765703593.json
[2025-12-15T09:31:26.810+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765703717.json to /tmp/minio_data/1765703717.json
[2025-12-15T09:31:26.846+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765703841.json to /tmp/minio_data/1765703841.json
[2025-12-15T09:31:26.875+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765703966.json to /tmp/minio_data/1765703966.json
[2025-12-15T09:31:26.917+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704090.json to /tmp/minio_data/1765704090.json
[2025-12-15T09:31:26.950+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704215.json to /tmp/minio_data/1765704215.json
[2025-12-15T09:31:26.994+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704339.json to /tmp/minio_data/1765704339.json
[2025-12-15T09:31:27.033+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704464.json to /tmp/minio_data/1765704464.json
[2025-12-15T09:31:27.089+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704588.json to /tmp/minio_data/1765704588.json
[2025-12-15T09:31:27.140+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704712.json to /tmp/minio_data/1765704712.json
[2025-12-15T09:31:27.169+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704837.json to /tmp/minio_data/1765704837.json
[2025-12-15T09:31:27.220+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704961.json to /tmp/minio_data/1765704961.json
[2025-12-15T09:31:27.271+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705086.json to /tmp/minio_data/1765705086.json
[2025-12-15T09:31:27.308+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705210.json to /tmp/minio_data/1765705210.json
[2025-12-15T09:31:27.369+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705335.json to /tmp/minio_data/1765705335.json
[2025-12-15T09:31:27.414+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705459.json to /tmp/minio_data/1765705459.json
[2025-12-15T09:31:27.464+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705591.json to /tmp/minio_data/1765705591.json
[2025-12-15T09:31:27.501+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705724.json to /tmp/minio_data/1765705724.json
[2025-12-15T09:31:27.541+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705856.json to /tmp/minio_data/1765705856.json
[2025-12-15T09:31:27.566+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706004.json to /tmp/minio_data/1765706004.json
[2025-12-15T09:31:27.596+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706174.json to /tmp/minio_data/1765706174.json
[2025-12-15T09:31:27.628+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706317.json to /tmp/minio_data/1765706317.json
[2025-12-15T09:31:27.667+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706443.json to /tmp/minio_data/1765706443.json
[2025-12-15T09:31:27.723+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706568.json to /tmp/minio_data/1765706568.json
[2025-12-15T09:31:27.770+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706694.json to /tmp/minio_data/1765706694.json
[2025-12-15T09:31:27.818+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706820.json to /tmp/minio_data/1765706820.json
[2025-12-15T09:31:27.872+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765699206.json to /tmp/minio_data/1765699206.json
[2025-12-15T09:31:27.929+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765700358.json to /tmp/minio_data/1765700358.json
[2025-12-15T09:31:27.975+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765700483.json to /tmp/minio_data/1765700483.json
[2025-12-15T09:31:28.025+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765700609.json to /tmp/minio_data/1765700609.json
[2025-12-15T09:31:28.058+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765700734.json to /tmp/minio_data/1765700734.json
[2025-12-15T09:31:28.115+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765700858.json to /tmp/minio_data/1765700858.json
[2025-12-15T09:31:28.162+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765700983.json to /tmp/minio_data/1765700983.json
[2025-12-15T09:31:28.202+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701108.json to /tmp/minio_data/1765701108.json
[2025-12-15T09:31:28.257+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701234.json to /tmp/minio_data/1765701234.json
[2025-12-15T09:31:28.312+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701359.json to /tmp/minio_data/1765701359.json
[2025-12-15T09:31:28.348+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701483.json to /tmp/minio_data/1765701483.json
