[2025-12-14T12:26:27.807+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-14T12:27:49.172+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765703593.json to /tmp/minio_data/1765703593.json
[2025-12-14T12:27:50.034+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765703717.json to /tmp/minio_data/1765703717.json
[2025-12-14T12:27:50.943+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765703841.json to /tmp/minio_data/1765703841.json
[2025-12-14T12:27:51.540+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765703966.json to /tmp/minio_data/1765703966.json
[2025-12-14T12:27:52.507+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704090.json to /tmp/minio_data/1765704090.json
[2025-12-14T12:27:53.582+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704215.json to /tmp/minio_data/1765704215.json
[2025-12-14T12:27:53.992+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704339.json to /tmp/minio_data/1765704339.json
[2025-12-14T12:27:55.020+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704464.json to /tmp/minio_data/1765704464.json
[2025-12-14T12:27:55.766+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704588.json to /tmp/minio_data/1765704588.json
[2025-12-14T12:27:56.736+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704712.json to /tmp/minio_data/1765704712.json
[2025-12-14T12:27:57.002+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704837.json to /tmp/minio_data/1765704837.json
[2025-12-14T12:27:57.344+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765704961.json to /tmp/minio_data/1765704961.json
[2025-12-14T12:27:57.435+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705086.json to /tmp/minio_data/1765705086.json
[2025-12-14T12:27:57.784+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705210.json to /tmp/minio_data/1765705210.json
[2025-12-14T12:27:57.845+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705335.json to /tmp/minio_data/1765705335.json
[2025-12-14T12:27:57.889+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705459.json to /tmp/minio_data/1765705459.json
[2025-12-14T12:27:58.077+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705591.json to /tmp/minio_data/1765705591.json
[2025-12-14T12:27:58.291+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705724.json to /tmp/minio_data/1765705724.json
[2025-12-14T12:27:58.414+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765705856.json to /tmp/minio_data/1765705856.json
[2025-12-14T12:27:58.521+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706004.json to /tmp/minio_data/1765706004.json
[2025-12-14T12:27:58.622+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706174.json to /tmp/minio_data/1765706174.json
[2025-12-14T12:27:58.691+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706317.json to /tmp/minio_data/1765706317.json
[2025-12-14T12:27:58.916+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706443.json to /tmp/minio_data/1765706443.json
[2025-12-14T12:27:59.051+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706568.json to /tmp/minio_data/1765706568.json
[2025-12-14T12:27:59.440+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706694.json to /tmp/minio_data/1765706694.json
[2025-12-14T12:27:59.739+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1765706820.json to /tmp/minio_data/1765706820.json
[2025-12-14T12:27:59.827+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765699206.json to /tmp/minio_data/1765699206.json
[2025-12-14T12:27:59.995+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765700358.json to /tmp/minio_data/1765700358.json
[2025-12-14T12:28:00.258+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765700483.json to /tmp/minio_data/1765700483.json
[2025-12-14T12:28:00.537+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765700609.json to /tmp/minio_data/1765700609.json
[2025-12-14T12:28:00.845+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765700734.json to /tmp/minio_data/1765700734.json
[2025-12-14T12:28:01.072+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765700858.json to /tmp/minio_data/1765700858.json
[2025-12-14T12:28:02.533+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765700983.json to /tmp/minio_data/1765700983.json
[2025-12-14T12:28:04.463+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701108.json to /tmp/minio_data/1765701108.json
[2025-12-14T12:28:04.817+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701234.json to /tmp/minio_data/1765701234.json
[2025-12-14T12:28:05.323+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701359.json to /tmp/minio_data/1765701359.json
[2025-12-14T12:28:05.417+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701483.json to /tmp/minio_data/1765701483.json
[2025-12-14T12:28:05.710+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701607.json to /tmp/minio_data/1765701607.json
[2025-12-14T12:28:06.157+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701748.json to /tmp/minio_data/1765701748.json
[2025-12-14T12:28:06.650+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701874.json to /tmp/minio_data/1765701874.json
[2025-12-14T12:28:06.854+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765701999.json to /tmp/minio_data/1765701999.json
[2025-12-14T12:28:07.376+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765702125.json to /tmp/minio_data/1765702125.json
[2025-12-14T12:28:07.536+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765702252.json to /tmp/minio_data/1765702252.json
[2025-12-14T12:28:07.724+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765702378.json to /tmp/minio_data/1765702378.json
[2025-12-14T12:28:07.850+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765702503.json to /tmp/minio_data/1765702503.json
[2025-12-14T12:28:08.130+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765702628.json to /tmp/minio_data/1765702628.json
[2025-12-14T12:28:08.415+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765702754.json to /tmp/minio_data/1765702754.json
[2025-12-14T12:28:08.509+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765702880.json to /tmp/minio_data/1765702880.json
[2025-12-14T12:28:08.635+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765703006.json to /tmp/minio_data/1765703006.json
[2025-12-14T12:28:08.887+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765703131.json to /tmp/minio_data/1765703131.json
[2025-12-14T12:28:09.894+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765703256.json to /tmp/minio_data/1765703256.json
[2025-12-14T12:28:09.949+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765703381.json to /tmp/minio_data/1765703381.json
[2025-12-14T12:28:10.023+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765703507.json to /tmp/minio_data/1765703507.json
[2025-12-14T12:28:10.341+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765703631.json to /tmp/minio_data/1765703631.json
[2025-12-14T12:28:10.682+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765703756.json to /tmp/minio_data/1765703756.json
[2025-12-14T12:28:11.782+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765703880.json to /tmp/minio_data/1765703880.json
[2025-12-14T12:28:11.926+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765704004.json to /tmp/minio_data/1765704004.json
[2025-12-14T12:28:12.062+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765704129.json to /tmp/minio_data/1765704129.json
[2025-12-14T12:28:12.119+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765704254.json to /tmp/minio_data/1765704254.json
[2025-12-14T12:28:12.240+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765704377.json to /tmp/minio_data/1765704377.json
[2025-12-14T12:28:12.350+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765704502.json to /tmp/minio_data/1765704502.json
[2025-12-14T12:28:12.471+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765704627.json to /tmp/minio_data/1765704627.json
[2025-12-14T12:28:12.622+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765704751.json to /tmp/minio_data/1765704751.json
[2025-12-14T12:28:12.835+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765704875.json to /tmp/minio_data/1765704875.json
[2025-12-14T12:28:13.083+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765705000.json to /tmp/minio_data/1765705000.json
[2025-12-14T12:28:13.345+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765705125.json to /tmp/minio_data/1765705125.json
[2025-12-14T12:28:14.569+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765705249.json to /tmp/minio_data/1765705249.json
[2025-12-14T12:28:15.310+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765705373.json to /tmp/minio_data/1765705373.json
[2025-12-14T12:28:15.734+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765705504.json to /tmp/minio_data/1765705504.json
[2025-12-14T12:28:16.411+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765705636.json to /tmp/minio_data/1765705636.json
[2025-12-14T12:28:16.940+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765705768.json to /tmp/minio_data/1765705768.json
[2025-12-14T12:28:17.245+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765705902.json to /tmp/minio_data/1765705902.json
[2025-12-14T12:28:17.680+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765706078.json to /tmp/minio_data/1765706078.json
[2025-12-14T12:28:18.596+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765706228.json to /tmp/minio_data/1765706228.json
[2025-12-14T12:28:19.195+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765706357.json to /tmp/minio_data/1765706357.json
[2025-12-14T12:28:19.649+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765706482.json to /tmp/minio_data/1765706482.json
[2025-12-14T12:28:19.899+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765706607.json to /tmp/minio_data/1765706607.json
[2025-12-14T12:28:20.222+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765706733.json to /tmp/minio_data/1765706733.json
[2025-12-14T12:28:20.589+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1765706859.json to /tmp/minio_data/1765706859.json
[2025-12-14T12:28:20.981+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765699167.json to /tmp/minio_data/1765699167.json
[2025-12-14T12:28:21.245+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765700332.json to /tmp/minio_data/1765700332.json
[2025-12-14T12:28:21.600+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765700458.json to /tmp/minio_data/1765700458.json
[2025-12-14T12:28:21.854+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765700583.json to /tmp/minio_data/1765700583.json
[2025-12-14T12:28:22.067+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765700708.json to /tmp/minio_data/1765700708.json
[2025-12-14T12:28:22.138+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765700832.json to /tmp/minio_data/1765700832.json
[2025-12-14T12:28:22.306+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765700957.json to /tmp/minio_data/1765700957.json
[2025-12-14T12:28:23.072+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765701082.json to /tmp/minio_data/1765701082.json
[2025-12-14T12:28:26.501+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765701208.json to /tmp/minio_data/1765701208.json
[2025-12-14T12:28:27.703+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765701333.json to /tmp/minio_data/1765701333.json
[2025-12-14T12:28:28.090+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765701457.json to /tmp/minio_data/1765701457.json
[2025-12-14T12:28:28.534+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765701582.json to /tmp/minio_data/1765701582.json
[2025-12-14T12:28:29.115+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765701721.json to /tmp/minio_data/1765701721.json
[2025-12-14T12:28:29.593+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765701847.json to /tmp/minio_data/1765701847.json
[2025-12-14T12:28:29.716+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765701973.json to /tmp/minio_data/1765701973.json
[2025-12-14T12:28:30.708+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765702099.json to /tmp/minio_data/1765702099.json
[2025-12-14T12:28:31.167+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765702225.json to /tmp/minio_data/1765702225.json
[2025-12-14T12:28:31.233+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765702352.json to /tmp/minio_data/1765702352.json
[2025-12-14T12:28:31.573+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765702477.json to /tmp/minio_data/1765702477.json
[2025-12-14T12:28:31.972+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765702603.json to /tmp/minio_data/1765702603.json
[2025-12-14T12:28:33.147+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765702728.json to /tmp/minio_data/1765702728.json
[2025-12-14T12:28:33.787+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765702853.json to /tmp/minio_data/1765702853.json
[2025-12-14T12:28:34.201+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765702980.json to /tmp/minio_data/1765702980.json
[2025-12-14T12:28:34.427+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765703105.json to /tmp/minio_data/1765703105.json
[2025-12-14T12:28:34.554+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765703230.json to /tmp/minio_data/1765703230.json
[2025-12-14T12:28:34.788+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765703355.json to /tmp/minio_data/1765703355.json
[2025-12-14T12:28:34.910+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765703481.json to /tmp/minio_data/1765703481.json
[2025-12-14T12:28:35.095+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765703605.json to /tmp/minio_data/1765703605.json
[2025-12-14T12:28:35.220+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765703729.json to /tmp/minio_data/1765703729.json
[2025-12-14T12:28:35.661+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765703854.json to /tmp/minio_data/1765703854.json
[2025-12-14T12:28:35.985+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765703979.json to /tmp/minio_data/1765703979.json
[2025-12-14T12:28:36.170+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765704103.json to /tmp/minio_data/1765704103.json
[2025-12-14T12:28:36.420+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765704228.json to /tmp/minio_data/1765704228.json
[2025-12-14T12:28:36.635+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765704352.json to /tmp/minio_data/1765704352.json
[2025-12-14T12:28:36.747+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765704477.json to /tmp/minio_data/1765704477.json
[2025-12-14T12:28:36.911+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765704601.json to /tmp/minio_data/1765704601.json
[2025-12-14T12:28:37.065+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765704725.json to /tmp/minio_data/1765704725.json
[2025-12-14T12:28:37.121+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765704850.json to /tmp/minio_data/1765704850.json
[2025-12-14T12:28:37.147+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765704974.json to /tmp/minio_data/1765704974.json
[2025-12-14T12:28:37.250+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765705098.json to /tmp/minio_data/1765705098.json
[2025-12-14T12:28:37.341+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765705223.json to /tmp/minio_data/1765705223.json
[2025-12-14T12:28:37.529+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765705348.json to /tmp/minio_data/1765705348.json
[2025-12-14T12:28:37.656+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765705476.json to /tmp/minio_data/1765705476.json
[2025-12-14T12:28:37.886+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765705605.json to /tmp/minio_data/1765705605.json
[2025-12-14T12:28:38.019+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765705738.json to /tmp/minio_data/1765705738.json
[2025-12-14T12:28:38.150+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765705870.json to /tmp/minio_data/1765705870.json
[2025-12-14T12:28:38.248+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765706030.json to /tmp/minio_data/1765706030.json
[2025-12-14T12:28:38.322+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765706198.json to /tmp/minio_data/1765706198.json
[2025-12-14T12:28:38.347+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765706330.json to /tmp/minio_data/1765706330.json
[2025-12-14T12:28:38.408+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765706456.json to /tmp/minio_data/1765706456.json
[2025-12-14T12:28:38.546+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765706581.json to /tmp/minio_data/1765706581.json
[2025-12-14T12:28:38.691+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765706707.json to /tmp/minio_data/1765706707.json
[2025-12-14T12:28:38.928+0000] {logging_mixin.py:188} INFO - Downloaded GOOGL/1765706833.json to /tmp/minio_data/1765706833.json
[2025-12-14T12:28:39.074+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765699183.json to /tmp/minio_data/1765699183.json
[2025-12-14T12:28:39.424+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765700345.json to /tmp/minio_data/1765700345.json
[2025-12-14T12:28:39.857+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765700470.json to /tmp/minio_data/1765700470.json
[2025-12-14T12:28:40.440+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765700596.json to /tmp/minio_data/1765700596.json
[2025-12-14T12:28:40.753+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765700721.json to /tmp/minio_data/1765700721.json
[2025-12-14T12:28:40.875+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765700845.json to /tmp/minio_data/1765700845.json
[2025-12-14T12:28:41.406+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765700970.json to /tmp/minio_data/1765700970.json
[2025-12-14T12:28:41.802+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765701095.json to /tmp/minio_data/1765701095.json
[2025-12-14T12:28:42.150+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765701221.json to /tmp/minio_data/1765701221.json
[2025-12-14T12:28:42.810+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765701346.json to /tmp/minio_data/1765701346.json
[2025-12-14T12:28:43.061+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765701470.json to /tmp/minio_data/1765701470.json
[2025-12-14T12:28:43.271+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765701595.json to /tmp/minio_data/1765701595.json
[2025-12-14T12:28:43.529+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765701735.json to /tmp/minio_data/1765701735.json
[2025-12-14T12:28:43.745+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765701861.json to /tmp/minio_data/1765701861.json
[2025-12-14T12:28:43.833+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765701986.json to /tmp/minio_data/1765701986.json
[2025-12-14T12:28:43.975+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765702112.json to /tmp/minio_data/1765702112.json
[2025-12-14T12:28:44.119+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765702238.json to /tmp/minio_data/1765702238.json
[2025-12-14T12:28:44.196+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765702365.json to /tmp/minio_data/1765702365.json
[2025-12-14T12:28:44.331+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765702490.json to /tmp/minio_data/1765702490.json
[2025-12-14T12:28:44.390+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765702615.json to /tmp/minio_data/1765702615.json
[2025-12-14T12:28:44.456+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765702741.json to /tmp/minio_data/1765702741.json
[2025-12-14T12:28:44.551+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765702867.json to /tmp/minio_data/1765702867.json
[2025-12-14T12:28:44.612+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765702993.json to /tmp/minio_data/1765702993.json
[2025-12-14T12:28:44.712+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765703118.json to /tmp/minio_data/1765703118.json
[2025-12-14T12:28:45.017+0000] {logging_mixin.py:188} INFO - Downloaded MSFT/1765703243.json to /tmp/minio_data/1765703243.json
